id,name,picture_url,neighbourhood_cleansed,latitude,longitude,room_type,price,number_of_reviews,review_scores_rating
524969,"room with desk, wardrobe and double bed, SE6",https://a0.muscache.com/pictures/hosting/Hosting-524969/original/add202dd-d6bd-4e5f-9623-3cda86f5c67d.jpeg,Lewisham,51.44233,0.00676,Private room,70,14,4.71
491730,London Bridge spacious apartment,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDkxNzMw/original/e2f088a4-26c2-4d05-bc93-479d7c59e4a1.jpeg,Southwark,51.50049,-0.09027,Entire home/apt,140,82,4.93
547357,"Queer, veggie home to share",https://a0.muscache.com/pictures/6871345/c4c7a8b1_original.jpg,Waltham Forest,51.59378,-0.02424,Private room,52,3,5
547367,Upper St. flat (Angel/Highbury& Islington),https://a0.muscache.com/pictures/6719306/3e6702bc_original.jpg,Islington,51.54136,-0.10452,Entire home/apt,90,57,4.72
525339,"Stylish, Spacious Hampstead Heath Garden Flat",https://a0.muscache.com/pictures/miso/Hosting-525339/original/c3320687-ebc7-4322-8f93-48f60dab6478.jpeg,Camden,51.55999,-0.16367,Entire home/apt,195,7,5
526388,B&B with en-suite shower in a friendly family home,https://a0.muscache.com/pictures/airflow/Hosting-526388/original/85fb5b68-54f7-46e6-99f8-9803d18910fa.jpg,Barnet,51.64683,-0.20686,Private room,60,144,4.95
548106,Recently refurbished flat in East London,https://a0.muscache.com/pictures/airflow/Hosting-548106/original/b042acbe-affb-4c7b-bbb4-55177288f01c.jpg,Newham,51.52195,0.02059,Entire home/apt,70,13,4.62
549299,Blue Room in Classic London Townhouse - Zone 2,https://a0.muscache.com/pictures/8dd802c7-fe2c-413d-a80d-76720b915a9f.jpg,Lambeth,51.44769,-0.12121,Private room,91,22,4.62
528124,Large bright dbl rm w-hampstead-1,https://a0.muscache.com/pictures/aa04153f-ab55-42d3-a2c6-0a1670bc0598.jpg,Camden,51.55654,-0.195,Private room,55,33,4.73
555419,"Double room en suite Wanstead, park & metro London",https://a0.muscache.com/pictures/13b5dde4-d0d0-4d17-a685-6eaa9b388daa.jpg,Redbridge,51.57565,0.02145,Private room,75,63,4.67
530395,Double room - Acton/Shepherd's Bush,https://a0.muscache.com/pictures/6560595/8fa06efa_original.jpg,Ealing,51.50691,-0.24924,Private room,55,408,4.92
530448,Amazing Double Room In London,https://a0.muscache.com/pictures/9f7f0580-eb08-4818-b2db-138261662766.jpg,Ealing,51.516,-0.28141,Private room,62,69,4.72
531050,West Kensington/Barons Court zone 2,https://a0.muscache.com/pictures/88ff7512-405d-49f7-9862-0defb8474ed8.jpg,Hammersmith and Fulham,51.48674,-0.20301,Private room,43,271,4.62
559415,En-suite room Arsenal/Highbury,https://a0.muscache.com/pictures/5f916abb-63c2-4b05-b1b7-5074f2c73a80.jpg,Islington,51.55909,-0.09871,Private room,86,89,4.73
560068,Penthouse loft London's trendiest area,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTYwMDY4/original/f26403a2-b7af-43ea-9ee9-68a281b5ca8e.jpeg,Tower Hamlets,51.52046,-0.07406,Entire home/apt,202,303,4.72
536794,Double bedroom in South West London,https://a0.muscache.com/pictures/23948298/59e4482d_original.jpg,Lambeth,51.45724,-0.10893,Private room,70,36,4.78
538156,Penthouse Apartment London Bridge,https://a0.muscache.com/pictures/32458779/c52484dd_original.jpg,Southwark,51.50087,-0.08743,Entire home/apt,150,7,5
538558,"Bloomsbury, beautiful studio",https://a0.muscache.com/pictures/0989ab13-2875-4618-9f12-9a49f3261781.jpg,Camden,51.52504,-0.11768,Entire home/apt,160,166,4.75
569290,Stylish flat by Battersea Power Station,https://a0.muscache.com/pictures/miso/Hosting-569290/original/5d353b92-7fc7-4faa-b98e-9d650916c0aa.jpeg,Wandsworth,51.47695,-0.14199,Entire home/apt,150,62,4.11
539042,Boutique style Bedroom with private bathroom,https://a0.muscache.com/pictures/airflow/Hosting-539042/original/d8275cbc-e3e6-4a24-af01-d61840d29f46.jpg,Wandsworth,51.42662,-0.14501,Private room,55,358,4.92
571265,New beautiful En Suite in south Tottenham,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTcxMjY1/original/dc7a3a11-fba9-4901-ad62-30cabff09ac3.jpeg,Haringey,51.57895,-0.07607,Private room,49,377,4.86
571906,Double bedroom in East London,https://a0.muscache.com/pictures/miso/Hosting-571906/original/71ca9b03-8a24-4d20-979d-67f94f822c04.jpeg,Waltham Forest,51.56799757,-0.0061943,Private room,76,23,4.81
595068,Garden flat in Notting Hill,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTk1MDY4/original/f060e94d-445a-4d8c-b0be-1ddfedf999f9.jpeg,Kensington and Chelsea,51.51410966,-0.199353794,Entire home/apt,171,8,5
597005,Rent our  Our Room,https://a0.muscache.com/pictures/7489216/813465d9_original.jpg,Newham,51.5327,0.0326,Private room,50,14,5
599058,Living in the heart of London,https://a0.muscache.com/pictures/hosting/Hosting-599058/original/4beb5a2d-fadc-4cfd-99d0-a62eb0d60a12.jpeg,Westminster,51.51556,-0.16527,Private room,145,564,4.62
582899,Luxury pad with all mod cons....,https://a0.muscache.com/pictures/7244691/86027482_original.jpg,Lambeth,51.47512,-0.1327,Entire home/apt,130,19,4.95
601550,Double room near Portobello & Maida Vale,https://a0.muscache.com/pictures/7622173/ebe38454_original.jpg,Westminster,51.52395,-0.19797,Private room,76,13,4.85
602461,Outstanding location Kensington,https://a0.muscache.com/pictures/7736676/f3cf180e_original.jpg,Kensington and Chelsea,51.50509,-0.19373,Entire home/apt,100,242,4.75
583705,"Bright, spacious bedroom with own shower room",https://a0.muscache.com/pictures/7621115/9ef56d4f_original.jpg,Wandsworth,51.47979,-0.16663,Private room,100,424,4.95
602570,Well equipped spacious super king bed w/view zone2,https://a0.muscache.com/pictures/36d0aa93-07bd-4e84-a16e-aba33d66ef76.jpg,Hackney,51.56299,-0.04866,Entire home/apt,115,53,4.91
603959,INEXPENSIVE OWN ROOM. HACKNEY/CITY,https://a0.muscache.com/pictures/377f2893-29c2-4aee-b17b-76a89c8d9346.jpg,Hackney,51.53737,-0.06949,Private room,45,304,4.95
604185,Lovely Double in Islington Near tube. Zone 2,https://a0.muscache.com/pictures/65723702/eef25694_original.jpg,Islington,51.55262,-0.11528,Private room,44,647,4.94
590293,Enjoy canal and city views & 24/7 concierge,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTkwMjkz/original/76f2ad98-9fd1-47fd-a608-0eca7e091b02.jpeg,Hackney,51.53453,-0.0871,Entire home/apt,158,70,4.91
590823,Gorgeous little flat in Notting Hill London,https://a0.muscache.com/pictures/miso/Hosting-590823/original/1f020b01-de5a-4df3-ac9a-e4785a1fcfad.jpeg,Westminster,51.51806,-0.19851,Entire home/apt,135,175,4.72
605812,Stylish Private Retro Hackney Studio Apartment,https://a0.muscache.com/pictures/106085434/69878a0b_original.jpg,Hackney,51.55425,-0.05571,Entire home/apt,125,81,4.89
606382,A beautiful little flat in Camden,https://a0.muscache.com/pictures/11684277/cb68e2d5_original.jpg,Camden,51.54301,-0.13683,Entire home/apt,115,139,4.45
593780,"A warm, bright, spacious, beautiful one bed flat",https://a0.muscache.com/pictures/7571479/1ba22989_original.jpg,Islington,51.55484,-0.12106,Entire home/apt,80,40,4.7
594107,Bright Nice ROOM Shoreditch Haggerston Avail,https://a0.muscache.com/pictures/e28e383f-52bb-4652-9bac-d8d381980aac.jpg,Hackney,51.5364418,-0.076560996,Private room,45,49,4.57
669749,Stylish ensuite room  along peaceful canal,https://a0.muscache.com/pictures/9898369/ba7ea5cd_original.jpg,Hackney,51.56105,-0.04624,Private room,65,43,4.83
607704,Comfy double  Holloway  London N19,https://a0.muscache.com/pictures/8212877/8a36305d_original.jpg,Islington,51.56852722,-0.12133,Private room,54,41,4.8
679790,BEAUTIFUL COSY CHELSEA FLAT,https://a0.muscache.com/pictures/miso/Hosting-679790/original/25654767-ebf0-4840-98e2-ee9f7e248923.png,Kensington and Chelsea,51.4791,-0.17991,Private room,51,78,4.76
680305,Veggie Vegan Ensuite Near Brick Lane,https://a0.muscache.com/pictures/17635197/664f9ee5_original.jpg,Tower Hamlets,51.5276,-0.06141,Private room,50,185,4.91
611709,Wimbledon studio 350 m from Tennis,https://a0.muscache.com/pictures/7947330/6ccd1386_original.jpg,Merton,51.43077,-0.21351,Entire home/apt,135,66,4.86
613103,Double room in beautiful Victorian home,https://a0.muscache.com/pictures/airflow/Hosting-613103/original/2dcc126a-9fff-4b90-9b84-0fc835cf27a7.jpg,Lewisham,51.46175,-0.00882,Private room,44,132,4.82
613404,Notting Hill Beautiful ensuite Room,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NjEzNDA0/original/4b6f9b38-d8e0-4fd9-88ff-e7dce8e8d09d.jpeg,Kensington and Chelsea,51.51165,-0.20618,Private room,135,11,4.78
615147,Double Bed in vibrant Broadway Mkt Shoreditch,https://a0.muscache.com/pictures/15708860/4472ad20_original.jpg,Tower Hamlets,51.53347,-0.0614,Private room,77,79,4.82
615456,CENTRAL LONDON ZONE1 EXCLUSIVE USE GREAT VIEWS,https://a0.muscache.com/pictures/dd87764c-617b-4add-9e24-e3ad8c75e7fa.jpg,Lambeth,51.48952,-0.11233,Entire home/apt,60,350,4.63
619010,NICE COSY DOUBLE ROOMS FORSHORT LET,https://a0.muscache.com/pictures/12747391/b8bf370f_original.jpg,Ealing,51.53228,-0.38253,Private room,35,168,4.43
691516,Warm and welcoming room next to the tube in SW19,https://a0.muscache.com/pictures/2db15476-9164-46f9-ae4c-b10907f151fe.jpg,Merton,51.41646,-0.17468,Private room,49,162,4.86
693300,Professionally Cleaned Aircon Apartment Earls Ct.,https://a0.muscache.com/pictures/50036aab-a6fa-4db9-b90f-fd757ea9342d.jpg,Kensington and Chelsea,51.4907,-0.19178,Entire home/apt,260,40,4.65
698606,"Über-clean, very private, double-deluxe, Chiswick",https://a0.muscache.com/pictures/48dffc18-9a7b-460d-bb6b-acd1e33c6147.jpg,Hounslow,51.49357,-0.26394,Private room,71,370,4.96
699729,Room in Designer House Notting Hill,https://a0.muscache.com/pictures/75833a26-0ca2-4c5a-b3b3-ff76392e3a5a.jpg,Kensington and Chelsea,51.51728,-0.20561,Private room,80,414,4.83
620164,Bright Double near Greenwich Park,https://a0.muscache.com/pictures/miso/Hosting-620164/original/deb56421-476c-488c-938d-a669f2e68690.jpeg,Greenwich,51.48099,0.00819,Private room,75,233,4.92
620282,A tranquil garden flat with artistic decor,https://a0.muscache.com/pictures/7876153/7ff31651_original.jpg,Hackney,51.56659,-0.09823,Entire home/apt,175,17,4.71
620684,Tranquil Garden Flat Central London,https://a0.muscache.com/pictures/27771950/891f0207_original.jpg,Hackney,51.56783,-0.09867,Entire home/apt,175,10,4.8
711333,Double room Camden designer flat with own bathroom,https://a0.muscache.com/pictures/08e22a52-93e2-4baa-9bd7-754f42057b70.jpg,Camden,51.53623,-0.1436,Private room,95,149,4.87
624532,Bright twin room in lovely Victorian Home,https://a0.muscache.com/pictures/airflow/Hosting-624532/original/daef6a3d-8e0c-4682-9403-15fdd6729add.jpg,Lewisham,51.46181,-0.00814,Private room,34,176,4.85
715919,Notting Hill Garden Studio Room for Cat Lovers,https://a0.muscache.com/pictures/miso/Hosting-715919/original/5c16d82f-8408-482a-994f-8b6f1cd1aabb.jpeg,Kensington and Chelsea,51.51791,-0.20092,Private room,75,134,4.88
719487,Come enjoy our hospitality,https://a0.muscache.com/pictures/12005238/e91d1d45_original.jpg,Southwark,51.42277,-0.08,Private room,45,146,4.89
721267,Cosy Greenwich flat with relaxing woodland view,https://a0.muscache.com/pictures/028d675f-9a16-4304-95fc-3b752162b949.jpg,Greenwich,51.48323,0.00517,Entire home/apt,129,35,4.97
627123,Studio 10,https://a0.muscache.com/pictures/7c686dd8-8f63-48d4-8bfc-492e130f694d.jpg,Camden,51.5495958,-0.165056035,Entire home/apt,96,241,4.47
726882,West Kensington central London,https://a0.muscache.com/pictures/7264a865-f13a-44a8-a619-2ed1689e66c3.jpg,Hammersmith and Fulham,51.48794,-0.20358,Private room,44,317,4.54
727655,"Fulham, Earls Crt.Dble  rm-£65 single/£95 2 guests",https://a0.muscache.com/pictures/10202274/57aa130c_original.jpg,Hammersmith and Fulham,51.48347,-0.19522,Private room,65,120,4.85
631630,Fab double room 4 mins from tube,https://a0.muscache.com/pictures/miso/Hosting-631630/original/40d7ac46-6eb5-4bf4-a720-6c920dbf86b9.jpeg,Waltham Forest,51.56735,0.01479,Private room,40,6,5
631631,Great double room 4 mins from tube!,https://a0.muscache.com/pictures/29861753/46d96662_original.jpg,Waltham Forest,51.56743,0.01309,Private room,45,6,4.67
632377,Flat in Private Historical Building,https://a0.muscache.com/pictures/1150e8ae-4c25-4bbb-ac2b-41fd9e43172d.jpg,Tower Hamlets,51.52077,-0.05003,Entire home/apt,95,83,4.54
632672,Great Double Rooms In London City,https://a0.muscache.com/pictures/f232f03a-3423-4e01-92d6-ed2e535f4920.jpg,Hackney,51.53187,-0.08883,Private room,65,480,4.34
632717,"Quiet, comfortable haven in London",https://a0.muscache.com/pictures/8096731/c1913f44_original.jpg,Brent,51.56125,-0.28665,Private room,165,120,4.98
635138,Double room in Shoreditch,https://a0.muscache.com/pictures/miso/Hosting-635138/original/4fa29e69-dc35-40ef-bfb6-281fa508181e.jpeg,Tower Hamlets,51.52703548,-0.072836184,Private room,48,129,4.48
643336,"Cosy room, incredible location: Covent Garden/Soho",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NjQzMzM2/original/2df63f2b-1b84-43c6-a114-d74ae792affc.jpeg,Camden,51.51351448,-0.127258539,Private room,119,373,4.68
749639,Charming 1 bed artist's garden flat London Zone 3,https://a0.muscache.com/pictures/miso/Hosting-749639/original/f1667ce1-c53a-4046-8237-44f7940862e2.jpeg,Brent,51.53647,-0.2427,Entire home/apt,144,18,4.72
656509,Lovely room in a quiet area,https://a0.muscache.com/pictures/9256911/8997221c_original.jpg,Harrow,51.60789,-0.3713,Private room,51,8,3.67
750364,Beautiful En-suite Room in London,https://a0.muscache.com/pictures/109020216/c53cc9d7_original.jpg,Ealing,51.51536,-0.28161,Private room,58,69,4.84
751606,Designer flat Clerkenwell - renovated like new,https://a0.muscache.com/pictures/miso/Hosting-751606/original/b15c3597-fca4-4cd3-b298-7f951f9dd05e.jpeg,Islington,51.52513,-0.10104,Entire home/apt,169,167,4.73
755623,"En-Suite, Big, Sunny Double",https://a0.muscache.com/pictures/35193043/34381e6b_original.jpg,Southwark,51.46194,-0.0621,Private room,50,48,4.91
757645,Comfortable double room in Camberwell,https://a0.muscache.com/pictures/96276078/8e99284a_original.jpg,Southwark,51.47116,-0.08325,Private room,54,196,4.8
660064,Central London - BIG Double Room,https://a0.muscache.com/pictures/10120400/6f545b1a_original.jpg,Islington,51.5234,-0.10619,Private room,67,91,4.72
660891,Sunny garden flat in Wimbledon,https://a0.muscache.com/pictures/9225196/0a882f94_original.jpg,Merton,51.43346,-0.22078,Entire home/apt,100,19,5
661917,Spacious Double Room Central Kingston SW London,https://a0.muscache.com/pictures/miso/Hosting-661917/original/4c273724-e426-4917-a494-156e3e9cc527.jpeg,Kingston upon Thames,51.41715,-0.30322,Private room,60,77,4.89
667373,Cosy retreat in Leyton 4 stops to CITY!,https://a0.muscache.com/pictures/miso/Hosting-667373/original/4aff6b4d-9781-4950-be9b-6ada70ca59c9.jpeg,Waltham Forest,51.56363,-0.0034,Entire home/apt,100,50,4.66
668172,Twin Bedded Room in clean house,https://a0.muscache.com/pictures/8778709/69778496_original.jpg,Waltham Forest,51.55721,-0.009,Private room,108,250,4.77
771345,2 Bed flat with garden in West Hampstead,https://a0.muscache.com/pictures/3f245575-7b9b-4985-9d1c-0fc1e473ee58.jpg,Camden,51.55102,-0.20585,Entire home/apt,300,18,4.63
772992,Fabulous flat for foodies and city explorers,https://a0.muscache.com/pictures/11466175/b686c33e_original.jpg,Southwark,51.50125,-0.08042,Entire home/apt,122,299,4.73
941492,Waterloo Heights Deluxe,https://a0.muscache.com/pictures/miso/Hosting-941492/original/60850766-2264-4021-b61d-f9f9ea655ee1.jpeg,Lambeth,51.49675,-0.11615,Private room,65,79,4.49
942747,"LONDON CHARMING ROOM, SLEEPS 2,",https://a0.muscache.com/pictures/13950457/14c513ed_original.jpg,Barnet,51.6111,-0.16152,Private room,40,17,4.76
943363,Stepney House - affordable luxury,https://a0.muscache.com/pictures/14395125/9f9e856f_original.jpg,Tower Hamlets,51.51824,-0.05023,Private room,86,125,4.98
779186,Airy Loft Studio with en-suite bathroom,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Nzc5MTg2/original/9eb721bb-7dc6-4944-83e6-f31f068a2bb0.jpeg,Hackney,51.55179,-0.07153,Private room,90,110,4.83
948461,Double Room close to Camberwell College and Kings,https://a0.muscache.com/pictures/9866f32b-41a3-4436-bca6-9780f5b440fa.jpg,Lambeth,51.46908,-0.10101,Private room,55,81,4.81
953350,Stepney House 2 - affordable Luxury,https://a0.muscache.com/pictures/14157323/8fd6e43d_original.jpg,Tower Hamlets,51.51642,-0.04865,Private room,79,70,4.96
797036,1-BD Flat In The Heart Of Hoxton And Shoreditch,https://a0.muscache.com/pictures/11867058/a0f8b495_original.jpg,Hackney,51.53309,-0.08079,Entire home/apt,85,134,4.41
964547,"Peaceful twin room, quiet home, easy for Heathrow",https://a0.muscache.com/pictures/1c425ac6-adfb-4b4c-895f-75d66518f2a2.jpg,Richmond upon Thames,51.4601,-0.29627,Private room,86,42,4.48
964560,Spacious Double in shared home close to Heathrow,https://a0.muscache.com/pictures/e9ed9dd4-4332-46e0-8434-eb42412eedc6.jpg,Richmond upon Thames,51.45729594,-0.290551514,Private room,89,44,4.53
971818,SOUTH BANK- London Bridge-1bed flat,https://a0.muscache.com/pictures/miso/Hosting-971818/original/6796953b-a6b3-4615-a157-94dceaf178af.jpeg,Southwark,51.50314,-0.08217,Entire home/apt,156,262,4.83
802401,"Luxury Kensington, London apartment, free Wi-Fi",https://a0.muscache.com/pictures/miso/Hosting-802401/original/dbe9d994-5c25-439b-b81e-6f5eb67e299a.jpeg,Kensington and Chelsea,51.50098,-0.21206,Entire home/apt,165,221,4.88
810126,BEAUTIFUL STUDIO SKYLINES  wifi WHOLE FLAT,https://a0.muscache.com/pictures/18887788/68bc407a_original.jpg,Ealing,51.51065,-0.27588,Entire home/apt,99,66,4.51
976422,Huge Quiet Studio Apartment - Richmond Park London,https://a0.muscache.com/pictures/93386352/93af287b_original.jpg,Richmond upon Thames,51.45883179,-0.276874006,Private room,135,105,4.84
810314,BALCONY/OVERLOOKING RUGBY GROUND WI FI  WHOLE FLAT,https://a0.muscache.com/pictures/9da9b7bd-5d8b-4260-a4a5-ade5e536ef75.jpg,Ealing,51.50974,-0.27753,Entire home/apt,75,77,4.55
814659,Beautiful Notting Hill Apartment,https://a0.muscache.com/pictures/52afcbe5-680f-4a86-afce-525e3e8b6a18.jpg,Kensington and Chelsea,51.51601,-0.20197,Entire home/apt,245,32,5
985070,"Modern, well located Islington",https://a0.muscache.com/pictures/15408590/588a9eba_original.jpg,Islington,51.54718,-0.10596,Entire home/apt,150,4,5
987944,Cosy double room in welcoming home.,https://a0.muscache.com/pictures/005f8b02-a450-49f7-8f3f-397f4dde0ea2.jpg,Southwark,51.46452,-0.07779,Private room,56,10,4.2
991064,Luxe apartment in Kensington Olympia,https://a0.muscache.com/pictures/miso/Hosting-991064/original/1ed783fb-cb73-48bc-adc5-0db88a45ef07.jpeg,Hammersmith and Fulham,51.49668,-0.21162,Entire home/apt,175,122,4.83
